business_id;rating;num_rating;types;price_level
5SiNn7wyc2qOQkOC7EXYOw;3.6;130;convenience_store|gas_station|cafe|restaurant|food|point_of_interest|store|establishment;1
WFRro-8uIBpKoJ1VSKrpdw;4.4;34;food|point_of_interest|store|establishment;
nXJ1dAI-UGbXfeaI_b1abA;3;541;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
n8F6d2M3vGfQSZCXy_2ptg;4;253;cafe|food|point_of_interest|store|establishment;2
L3QX19EWlkS-clS68Boydg;4;173;cafe|food|point_of_interest|store|establishment;1
-9yzQQ0d_rcOD2CzdTNO_Q;3.6;1621;cafe|restaurant|food|point_of_interest|store|establishment;1
Gn04KrDDpvk97Z8MdTgqGg;3.8999999999999995;66;restaurant|meal_takeaway|food|point_of_interest|establishment;2
ocvQV-47kkkG19z8tmedpw;4.3;355;cafe|restaurant|food|point_of_interest|store|establishment;2
BuYGuVflKu_pWtS-GXDH0A;4.2;314;bakery|cafe|restaurant|food|point_of_interest|store|establishment;1
9QdXPBRzVRJ8HYouYKQcHw;4.11673640167364;239;convenience_store|gas_station|cafe|restaurant|food|point_of_interest|store|establishment;1
A0uUOrjRVEmKmn-jt0KUAA;5;1;cafe|food|point_of_interest|store|establishment;
LA99Dl-b9r1nKIZ3gKC_og;3.3000000000000003;1271;cafe|restaurant|food|point_of_interest|store|establishment;1
ZSO7isM9z-BkHP0kyE7Tzg;4.5;8;cafe|food|point_of_interest|store|establishment;
tZU9d-czS4VfY72zE0Homg;4.8;79;cafe|food|point_of_interest|store|establishment;
d9i5hq9hIjmp7RN2hsOTzQ;3.7;1708;cafe|restaurant|food|point_of_interest|store|establishment;1
9RDKqyqXJcupSnA2vCIs_A;4.7;7;restaurant|food|point_of_interest|establishment;
fgCDIVM8-PLgJuhxePt2MQ;4.8;11;cafe|food|point_of_interest|establishment;
UJQGJ0tlKO93Lia2JGidZA;3.3;1585;cafe|restaurant|food|point_of_interest|store|establishment;1
eUAaIuf6oa_gHnI2j0ep3Q;4.6;202;bakery|restaurant|food|point_of_interest|store|establishment;2
ub8HSWJPsD_CqImzCehrZg;3.6;1005;cafe|restaurant|food|point_of_interest|store|establishment;1
QAnMrj8-uQMNthhrfXAQfA;4.4;253;bar|point_of_interest|establishment;2
bjxpXg1gOwHsN_yaVzJCWQ;4.4;257;cafe|bar|restaurant|food|point_of_interest|establishment;1
nROgQ9JIN0sjv-i5R1rHcA;3.5;1418;cafe|restaurant|food|point_of_interest|store|establishment;1
lLOuLDox8qPV0Q5jCX9qtw;4.7;399;bakery|food|point_of_interest|store|establishment;1
D_-w6oXNj_33E7-urbSLLQ;4.6;282;bakery|cafe|food|point_of_interest|store|establishment;1
Tl60fwcMb0lzJb5-a7yguw;4.8;150;grocery_or_supermarket|home_goods_store|liquor_store|food|point_of_interest|store|establishment;
22DNKxXIMwjcYa1DFebfqA;4.4;137;health|point_of_interest|store|establishment;
VbEm2EN2rpCqSQDVnIZZuw;2.9;2275;cafe|restaurant|food|point_of_interest|store|establishment;1
EB5pnHGHthrpHw4875lzBg;3.3968717413972893;959;cafe|restaurant|food|point_of_interest|store|establishment;1
I5pKhvba6BZhpHoNqNPkIw;4.5;589;bakery|food|point_of_interest|store|establishment;1
-bOcJEs8imqtSXwG644k1g;4.3;3877;meal_takeaway|restaurant|food|point_of_interest|store|establishment;2
2Gik-IBYVBuU3e10pVdkhw;4.3;161;cafe|bar|food|point_of_interest|establishment;2
P0u1f6ea6LsyB8m1CXXyNw;3.5;1055;cafe|restaurant|food|point_of_interest|store|establishment;1
B_q2xoAgTyn6U4YNEc3kSw;4.2;437;restaurant|food|point_of_interest|establishment;2
AAsbz_OrSLtSoQS0aEbkOg;4.2;427;cafe|restaurant|food|point_of_interest|store|establishment;2
BjIIbYXQzxAfP2-l1qzhYQ;4.3;10;restaurant|food|point_of_interest|establishment;
Z_70Zl2SgHYmAfOXJQzXbw;4.6;96;point_of_interest|establishment;
GUAF7ybULhg68asLfFZYbA;2.6;77;bakery|cafe|restaurant|food|point_of_interest|store|establishment;1
4kTeF5mHEkXzO-q1sxHZ2A;4.7;216;bakery|cafe|restaurant|food|point_of_interest|store|establishment;2
jsk68Xu_iNWn3oGP3BDyKg;3.8;93;convenience_store|gas_station|cafe|restaurant|food|point_of_interest|store|establishment;1
yRVRqGIjfIwEICeRWDfxtg;5;3;restaurant|food|point_of_interest|establishment;
Dr2tI5lPLiXQrE0iZRim9A;4.6;17;health|point_of_interest|store|establishment;
kj3Lyh9KooU8GcRBbMDQWQ;4.353109072375127;981;restaurant|bakery|food|point_of_interest|store|establishment;2
K2KJKuC1J4U5WS6Y-9ZWRw;4.067692307692308;195;convenience_store|gas_station|cafe|restaurant|food|point_of_interest|store|establishment;1
DUfvvIwagBe9VK2_0RyOug;3.5;200;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
EaGQz-Y2aAdfrn1XXgjJ6A;4.6;301;cafe|food|point_of_interest|store|establishment;2
RhtWU4tTmfzC-715ltmv5Q;4;37;convenience_store|cafe|restaurant|food|point_of_interest|store|establishment;1
ym3e_a1L4gyKZWU1-LuRYQ;4;60;restaurant|meal_takeaway|food|point_of_interest|store|establishment;1
i6jA8vSHrP9LiUPHlqPVwA;4.6;517;cafe|food|point_of_interest|store|establishment;2
oDl1Zh9L7rM3o5RNur0kZA;4.8;40;restaurant|food|point_of_interest|establishment;
ANo9sn6kZM9OUYvDLuugbQ;3.5;459;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
cCWoPtjDvx2SvwjYw5YAkg;3.8999999999999995;208;cafe|restaurant|food|point_of_interest|store|establishment;2
dccCnHSZyPCst2mn7Jkw-A;4.9;21;cafe|food|point_of_interest|store|establishment;
AWJyivVwe3t9BO-k8D0ynQ;4.5;274;cafe|meal_takeaway|restaurant|food|point_of_interest|store|establishment;1
Visax-kBz0AY_34PkuvXSQ;5;25;cafe|food|point_of_interest|establishment;
GtfM73QC1y4_j8ghKPSt_w;3.8;150;restaurant|food|point_of_interest|establishment;2
H1bbYNKgk6JF9pKcBXyDXw;3.9000000000000004;323;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
TSkZWzfBuBr224eBMczZ_g;4.4;125;cafe|food|point_of_interest|establishment;
X_X60vlWlPLWcW97LPrSjw;3.1;32;convenience_store|food|point_of_interest|store|establishment;1
QCZvkvipsfyZ_5uBy3PkpQ;4.3;139;convenience_store|gas_station|cafe|restaurant|food|point_of_interest|store|establishment;1
sankqYOVWpYX_T5kGZRRKQ;4.7;907;restaurant|food|point_of_interest|establishment;1
xYmyJQiCnsMdxHpMQomxqQ;3.5;2796;cafe|restaurant|food|point_of_interest|store|establishment;1
0-XYsSxJhu8ayKx1f3v_tA;4.6;14;cafe|food|point_of_interest|store|establishment;1
bpEiVcivZFHixcDGKXQQJA;4.2;71;cafe|food|point_of_interest|establishment;
fvY3H_jCM3yiogUstXsplw;3.2;20;convenience_store|food|point_of_interest|store|establishment;1
OevKyf31TBJkGdKCarZiew;4.5;368;restaurant|food|point_of_interest|establishment;1
f3xbrkFqjahlcOs8NSkNsA;4.6;61;food|point_of_interest|store|establishment;1
D9p7-HsY9llYP3BaCVg4DA;4.8;633;cafe|bakery|food|point_of_interest|store|establishment;
rmPlBsLaXv9mMPltIZO5hw;3.5;26;bakery|cafe|restaurant|food|point_of_interest|store|establishment;1
5TzAmqzksrUBB2tdHDQAUA;4.7;380;cafe|food|point_of_interest|store|establishment;2
9SVub2VmfgMmyqe3KQh3bA;3.4;768;cafe|restaurant|food|point_of_interest|store|establishment;1
nt3s_bLQirMU2WysUQ62Sw;4.2;152;food|point_of_interest|store|establishment;
ygyLBdPZhXpFmfq6EAZ62Q;2.3;19;convenience_store|food|point_of_interest|store|establishment;1
zsDjnBHyJsYfkdry96x75g;4.2;609;restaurant|food|point_of_interest|establishment;2
hpTU_2MMC9mtWQGq5Jr3ZQ;4.3;11;food|point_of_interest|store|establishment;
1JtpcHELRrSDoWS80WtzuQ;4.6;1722;restaurant|bakery|food|point_of_interest|store|establishment;2
fVkyuNElYY3AO4a3SxchCg;4.1;153;convenience_store|gas_station|cafe|restaurant|food|point_of_interest|store|establishment;1
hKfs-tsper4UuAOiG23z2A;5;56;cafe|food|point_of_interest|establishment;
7A-q7-bajt0NxMy36dUfIw;4.5;172;cafe|food|point_of_interest|store|establishment;1
BtXwqcJq0xS607Hsq5Wq1A;4.1;434;cafe|restaurant|food|point_of_interest|store|establishment;2
NeY1bH6IKJxnn4YAixibsQ;3.5490445859872612;157;restaurant|food|point_of_interest|establishment;1
2zocwC7qMq3LsivPn9Z-Eg;4.6;426;art_gallery|cafe|food|point_of_interest|store|establishment;1
I3xJD0fXyiokQtb_6sn0fQ;4.4;167;cafe|restaurant|food|point_of_interest|store|establishment;2
jvjhFWwbnyn3pqWnBaW_0g;3.4000000000000004;313;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
i5CdJTdTSNUCqtKWzYNRaA;4.7;43;food|point_of_interest|store|establishment;
vyyr3G874jpRYSQo2KPZow;4.7;143;bakery|food|point_of_interest|store|establishment;
hJnW5-ovJQkecq0EZhHaKw;4.9;83;bakery|food|point_of_interest|store|establishment;
QDvQmizwCiFGf3y0Om9jyA;4.3;471;bar|restaurant|food|point_of_interest|establishment;2
8usO-H5uFTzlISfGZN8rSg;4;85;bakery|food|point_of_interest|store|establishment;1
4OXWn2ytzaq4eTpJy4VvJA;4.6;299;cafe|food|point_of_interest|establishment;1
-cDE_lW8Om8w0YIUriXXMg;4.9;29;cafe|food|health|point_of_interest|store|establishment;
R-EoysIkhjXJrIUvEgYYLg;3.8;64;convenience_store|cafe|restaurant|food|point_of_interest|store|establishment;1
vHAjYdA3c4G3E7HKMl3OgQ;4;211;bakery|cafe|restaurant|food|point_of_interest|store|establishment;1
1qHkyWDixBqIE_SH4fuCXQ;4.8;160;cafe|food|point_of_interest|store|establishment;2
mhkPodUyu4xQe5QBXXlYdA;4;84;convenience_store|gas_station|cafe|restaurant|food|point_of_interest|store|establishment;1
YKabQr2Ik2mDtBVvKC5ohA;2.5;30;gas_station|convenience_store|food|point_of_interest|store|establishment;2
S2f17_R3I2CXculeMDZAig;2.7;764;cafe|restaurant|food|point_of_interest|store|establishment;1
BrD8yPqnivir_-PpZ8pjQA;4.5;330;bakery|cafe|restaurant|food|point_of_interest|store|establishment;1
X5s7U0pPUuSPhV2MK0GeqA;4.8;62;point_of_interest|store|establishment;
LrxBMhi7qvWrli0z6wRGJQ;3.7;7;cafe|food|point_of_interest|establishment;
vtn32S6zcfPWTYiZuhuFYw;4.5;304;cafe|food|point_of_interest|establishment;1
f44uARFaTuIPmbMn2VlSXg;3.2999999999999994;878;cafe|restaurant|food|point_of_interest|store|establishment;1
TZw1VM4-B6HLS0ZPXs-hHQ;4;656;cafe|restaurant|food|point_of_interest|store|establishment;2
CA2HX-HS8KSdvB7wW0hdvw;4.005999999999999;200;convenience_store|gas_station|cafe|restaurant|food|point_of_interest|store|establishment;1
AefQvASk_wyVDDXIlVoWKQ;4.7;47;bakery|restaurant|food|point_of_interest|store|establishment;
0XqNLXvLK3n6j5uDww1qCA;4.7;296;grocery_or_supermarket|food|point_of_interest|store|establishment;1
wP7GPGHVd79vx92g9QJclg;4.8;214;cafe|library|food|point_of_interest|store|establishment;1
L0sPQtAKX2V8HDCw5Yn9UA;3.9;387;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
iQa7kNO5jMkGeJCJzbCPGg;4.6;50;cafe|food|point_of_interest|store|establishment;
-xgWMTF_F8E85I_XImNEgg;4.3;306;cafe|restaurant|food|point_of_interest|store|establishment;2
GaktVVj3HWX0sVMlCXCWZw;4.7;227;cafe|food|point_of_interest|store|establishment;1
npyH-DyEMLhDMIqEedmB-g;4.5;1244;book_store|cafe|food|point_of_interest|store|establishment;2
EqEcDeXqIq1YwnzHg_ZUFw;4.7;780;food|point_of_interest|store|establishment;2
M5rj-zpkCHcGXTxBbcrDXQ;4.6;1106;cafe|food|point_of_interest|store|establishment;1
mtowE4p6gOgyGrHAsMz-rg;4;21;cafe|food|point_of_interest|store|establishment;
aJvxWyQIG5OLfBw3qAe8xA;3.9000000000000004;1097;cafe|restaurant|food|point_of_interest|store|establishment;2
6yw6rcys6FuMnbatD0lEcA;4.3;753;cafe|restaurant|food|point_of_interest|store|establishment;2
0ndzIekJs0PRPA5Aoz9sow;4.3;33;restaurant|food|point_of_interest|establishment;
SbMcDs06t7IPgXALJ2aNZg;4.6;8;restaurant|food|point_of_interest|establishment;
6FfvGK0ULZzFH2LmyOd0Kw;4.8;92;cafe|food|point_of_interest|store|establishment;
vCHNWdW-ys-nWUx3Cpvk8Q;3.8;120;cafe|bakery|food|point_of_interest|store|establishment;2
2kOGFDJ9v4T9AzuKWhwl2g;4.275403225806452;496;cafe|food|point_of_interest|store|establishment;1
em474WuTw7-OkhPfX4EohA;3.4;735;restaurant|food|point_of_interest|establishment;1
edMDjyhuyaaRo5nOstjlpg;3.7;872;cafe|restaurant|food|point_of_interest|store|establishment;1
34Eqv8jXgxg_EEwcsNgeeg;4.5;322;restaurant|food|point_of_interest|establishment;2
G05onTfsBbgpFHejwvDCcQ;4.5;6;store|point_of_interest|establishment;
2Ec7JLAHcJo4Aj2yvqfkiA;4.1;1265;rv_park|casino|lodging|point_of_interest|establishment;
HoXdBq2Puaj69d8z6lgiVw;3.3000000000000003;1271;cafe|restaurant|food|point_of_interest|store|establishment;1
G2okUNH-Jeks8hqJvSilcw;4.8;195;bakery|cafe|bar|restaurant|food|point_of_interest|store|establishment;
6F8BtCbhjXjvXTcdDQ968Q;5;3;cafe|food|point_of_interest|establishment;1
toyrKJg9cZgssxGfQ_kRgA;4.3;377;cafe|restaurant|food|point_of_interest|store|establishment;2
ddOSzwvJSdM8inofl-ybdw;4.4;139;cafe|food|point_of_interest|store|establishment;1
hZCp2jixJy358TeaiMwZ4A;4.8;234;cafe|food|point_of_interest|establishment;
K9gaM9XdGqGWsQMdjpxFIQ;3.6;27;convenience_store|food|point_of_interest|store|establishment;1
fgTOJRkc703E4XRdcr5zRA;4.1;193;night_club|cafe|bar|restaurant|food|point_of_interest|establishment;1
RsJE0PIwTgKSB6CHmutjAw;4.2;86;cafe|restaurant|food|point_of_interest|store|establishment;2
LjXS6sgzY6-kX2WKPykx_A;4.1;442;cafe|restaurant|food|point_of_interest|store|establishment;2
o1bd3WLl4McflqjDTJTdHQ;4.3;1310;restaurant|meal_takeaway|cafe|food|point_of_interest|store|establishment;2
0s8M7TmzxKfAibuBmm2uYw;4.1;521;cafe|restaurant|food|point_of_interest|store|establishment;2
qi1fmFf25hJTPtjqG3hhQg;4.7;61;food|point_of_interest|store|establishment;
eqLgpNj0DnRpMj63IfGVeA;3.5;1546;cafe|restaurant|food|point_of_interest|store|establishment;1
D2gONomZQyRjxR3TMHJovw;3.2883720930232556;258;convenience_store|cafe|restaurant|food|point_of_interest|store|establishment;1
Nz0AJVskEAlMVgF2HMhFRw;3.8;68;cafe|food|point_of_interest|store|establishment;2
IRrUGBV4BjumBG3oiRRF9Q;3.7;874;cafe|restaurant|food|point_of_interest|store|establishment;1
-Lz1eG1xyHk634wVzBD83g;5;2;point_of_interest|establishment;
7pTSUbvuKYowZfN0bGSy8w;4.6;129;bakery|cafe|restaurant|food|point_of_interest|store|establishment;
2yhZklZm-4SmAVYRdPK4XQ;4;5;cafe|food|point_of_interest|store|establishment;
G7Hq19GVC-zcAFuvovvIWg;1.2;16;cafe|food|point_of_interest|establishment;
itAhmbhHOyQQparfwicjDQ;4.7;384;cafe|food|point_of_interest|store|establishment;1
BifjgBfpv7dA3Q0qHBIlBw;3.5;187;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
BSSuIk1eV8Pt1WcQnUkofQ;4;279;cafe|food|point_of_interest|store|establishment;2
EGITUFVLb87GRKapMtZg-w;3.7;519;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
ccSzXV4wi2cJPnkfP7xy5A;4.6;131;cafe|food|point_of_interest|establishment;1
3zWNxtRhyR4rLPfXyQgSyw;3.5;67;convenience_store|cafe|restaurant|food|point_of_interest|store|establishment;1
wPwxfwrSNMmqxEHMzGG1Jw;3.1;945;cafe|restaurant|food|point_of_interest|store|establishment;1
fN36I-dXUjXCEgDKRi2hjg;4.6;130;cafe|food|point_of_interest|store|establishment;1
5ZUyW2FV8jwtLQPMSbx6wA;4.6;1309;restaurant|food|point_of_interest|establishment;2
qtyF_DOueK4JwFn8Trsr2A;3.625670498084291;261;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
0Aov4WvC_3NErO5JtmoJtw;4.8;196;cafe|restaurant|food|point_of_interest|store|establishment;
WKQnbFHNaENHMHDVhFMk-A;5;44;cafe|food|point_of_interest|store|establishment;
2FSMRmpCjkbAY615yJp_Qg;3;66;bakery|cafe|restaurant|food|point_of_interest|store|establishment;1
VCjvaX_78oEKG3I9oTJEag;4.4;297;cafe|food|point_of_interest|establishment;1
WhzPmavp93LcoFVZSELUSw;3.5;1169;cafe|restaurant|food|point_of_interest|store|establishment;1
lbtx0YX6Hj1F1WEv-QQjbg;3.4;524;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
vTNm04guTgOT5hCmGSN5HA;4.2;479;convenience_store|gas_station|cafe|restaurant|food|point_of_interest|store|establishment;1
RluKriAcsLRb8WyJs_uubw;3.6585321100917434;1090;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
RIXWht1pZG8pe1SJk5hhXw;4.6;8;restaurant|food|point_of_interest|establishment;1
c-CAcdH2-12g1sQUQfy5xw;3.6999999999999997;648;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
YdsPB-Wl4CEo56qaFTTlGQ;4.8;70;cafe|food|point_of_interest|store|establishment;
ZiQiMlvgk19GrEEkN9kyRA;4.5;1008;cafe|restaurant|food|point_of_interest|store|establishment;2
Wl0NHi-9yIbBElYEvpTEHQ;4.7;110;cafe|food|point_of_interest|store|establishment;
lnzvlkjKKPLatw6Y7ThcaQ;4.5;11;food|point_of_interest|establishment;1
7U7IgKCBvUqHDoZvmunuAA;2.9;1374;cafe|restaurant|food|point_of_interest|store|establishment;1
Bc_Bw3dLw5S5hXM8UCFoqw;3.5;435;cafe|restaurant|food|point_of_interest|store|establishment;1
zELwtjWxnYXVAzOu82Xw1Q;4.3;120;convenience_store|gas_station|cafe|restaurant|food|point_of_interest|store|establishment;1
Z0tqMjLVWNub24JsywCwbA;4.2;334;cafe|food|point_of_interest|store|establishment;
ZnRFh390K4vgTvbNKi59GA;3.6;922;cafe|restaurant|food|point_of_interest|store|establishment;1
KC49N2P4g9_EJ-NV7vE_8w;4.3;633;cafe|restaurant|food|point_of_interest|store|establishment;2
3w7NRntdQ9h0KwDsksIt5Q;3.5;948;cafe|restaurant|food|point_of_interest|store|establishment;1
aUyOBYQW20UiAVGeCdEwGg;4.6;216;night_club|cafe|bar|restaurant|food|point_of_interest|store|establishment;2
B7nlRFe3EeQwAWpUpefGHA;4.6;45;cafe|food|point_of_interest|store|establishment;
Bs4VAkR4X1kDaB4Hb7oIKA;3.3;4;point_of_interest|establishment;
pj2A1tMl-p2ozYHS6FvHJQ;3.8;73;bakery|cafe|restaurant|food|point_of_interest|store|establishment;1
99zoELPcbwRBUqiPoaPqiQ;4.9;167;bakery|cafe|food|point_of_interest|store|establishment;1
SfpJLbqHjLTR6FZ0s7upXQ;3;1;point_of_interest|establishment;
J2Jl-zmU7bjKsc9JZ65c-Q;4.2;357;bakery|restaurant|food|point_of_interest|store|establishment;1
jwkgVfSLydNMAF2US6bL1g;4.1;363;cafe|restaurant|food|point_of_interest|store|establishment;2
dBLJTwDHD_SHGnE4gwPWMQ;4.6;145;cafe|food|point_of_interest|store|establishment;1
s7MaEXwDnzUcqG16pG7Wfg;4.8;510;food|point_of_interest|store|establishment;1
2KjXarF28RIn7_APW1b7qA;3.1;1392;cafe|restaurant|food|point_of_interest|store|establishment;1
DuVxQyPxNPUDO66VxfJTIw;4.7;302;cafe|bakery|food|point_of_interest|store|establishment;2
WlsLzk-IIwcotjrh4fDo5w;3.9922912205567456;1868;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
QMeDIEI1uCN4CWzWwzAnGw;3.9;302;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
GphUtL7kAHxd1CXxntt-Jw;4.2;438;cafe|restaurant|food|point_of_interest|store|establishment;2
10kx3j_jGJutjQDJSw_cBA;4.5;163;cafe|food|point_of_interest|store|establishment;1
Wk21f0DAM7uj3DaJ_rMI-Q;4.5;1333;restaurant|food|point_of_interest|establishment;2
j70u7spYb4E1X5DwuCf99Q;4.9;113;cafe|food|point_of_interest|establishment;
mBcvp7NarEQEviJyRiX23Q;4.2;503;cafe|restaurant|food|point_of_interest|store|establishment;2
ype7l-G4zuw3pmIG-HpvZA;4.2;443;cafe|food|point_of_interest|store|establishment;2
DAcqRGI_u8yNCcUIczfNxA;4.1;129;convenience_store|gas_station|cafe|restaurant|food|point_of_interest|store|establishment;1
HG0Djdv_hQwFeE_-R2XFaA;4.5;118;bakery|food|point_of_interest|store|establishment;
SQCqLXBnzU3Bw-SiLLvgqg;3.7;251;convenience_store|gas_station|cafe|restaurant|food|point_of_interest|store|establishment;1
5RvGRnsQGVqh0FM6ij3GiA;4.2;583;cafe|restaurant|food|point_of_interest|store|establishment;2
Ok0y3WvijsjmUpGAwlAZOQ;3.2;361;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
BooG5Hd_BTxlAu1JWbXdOg;4.6;50;food|point_of_interest|store|establishment;
MfK5DeKjnneIDZTUkUKP8g;4;7;cafe|food|point_of_interest|establishment;
sr-5EY6bmp4jINhea06MjA;4.3;841;bakery|cafe|restaurant|food|point_of_interest|store|establishment;3
whUR7TFShhEhPT0X2REk-A;4.1;43;cafe|food|point_of_interest|establishment;
5OpUORgAc84h2Z4ctxKCiA;3.5478578892372;5742;cafe|restaurant|food|point_of_interest|store|establishment;1
jQ0uNiLU9mzeuQMS-YdS_Q;4.6;58;restaurant|food|point_of_interest|establishment;
pGwrPSAlwMvEnOsFHqB72Q;4.7;626;cafe|food|point_of_interest|store|establishment;1
GQvMNxdE4uCIie4D53tE-Q;4.373684210526316;418;cafe|food|point_of_interest|store|establishment;2
uVJkqQ1U9MH7hBorrwGhBg;3.9000000000000004;293;meal_takeaway|restaurant|food|point_of_interest|establishment;2
l-gbfEu4oye4IZX75W-drA;4.701785714285714;56;cafe|restaurant|food|point_of_interest|store|establishment;
zjNcjqgQlPrbnn-pV5YCSg;4.7;69;cafe|food|point_of_interest|establishment;
DBpOYGNEwA4cC5xhJ6T87g;5;95;cafe|food|point_of_interest|store|establishment;
BhqDHM4nBjXYAaDTa5ykBQ;4.1;85;bar|point_of_interest|establishment;
sg09rwt2WMCI8KAaOqOu2A;3.3999999999999995;163;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
sdK9vpfsqtQ2UHx8gTAWzA;4.3;228;cafe|food|point_of_interest|establishment;1
OO5oDYrIYlJaoFAFetrW-g;3.5;57;convenience_store|gas_station|cafe|restaurant|food|point_of_interest|store|establishment;1
ZCF-HvfbITnNcaomqT5XRw;4.7;446;cafe|food|point_of_interest|store|establishment;
zpKTPWoW56wF6d9qNnxM3Q;4.3;273;meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
2E5fh57OvOQMWwxxEOkN8A;4.4;517;restaurant|food|point_of_interest|establishment;2
psvwCDbjNu7WhzGk5uLa8A;4.6;83;cafe|food|point_of_interest|store|establishment;
5YFVP_hmIXyVDU24sTKDxA;3.8;141;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
agXGQ4DH4SqxtJxBHKjWIg;4;5;cafe|food|point_of_interest|store|establishment;2
7KZG7LzkzIbPm_r1zZolDQ;4.6;135;cafe|food|point_of_interest|store|establishment;1
2juujWzR3Ac_TSmbTzWawQ;4.5;59;cafe|home_goods_store|food|point_of_interest|store|establishment;
oWTakomAvtGSB85UwnIOSA;4.1;292;cafe|food|point_of_interest|store|establishment;2
zDnxrHSH6nhpX2j67wJiUA;4.9;70;food|point_of_interest|store|establishment;
e8bOuDRCsHOb5IqQrapT2Q;3.2;1707;cafe|restaurant|food|point_of_interest|store|establishment;1
MnaUUSxuaM8aKKhhjxLXWA;4.8;67;food|point_of_interest|store|establishment;1
lVB55eq-xIzi2J6VV11PYQ;4.5;133;restaurant|bar|liquor_store|food|point_of_interest|store|establishment;2
FkRQ735Sh9JOsHBQYXFkEw;4.8;205;cafe|food|point_of_interest|store|establishment;
OPhWuFj83RDS9O1qU21X8Q;3;206;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
